order_id,order_date,product_id,store_id,customer_id,quantity,unit_price,discount,revenue,cost,profit
0RD00251579,12/29/2024,P0033,S061,C003568,5,11.17,0.2,44.68,28.06,16.62
0RD00251580,12/2/2024,P0009,S014,C044887,3,10.15,0.15,25.88,18.01,7.87
0RD00251593,12/16/2024,P0003,S035,C048869,1,14.16,0,14.16,9.77,4.39
0RD00251596,12/16/2024,P0201,S043,C015446,1,7.14,0,7.14,4.78,2.36
0RD00251616,12/1/2024,P0039,S099,C034792,2,12.98,0,25.96,14.59,11.37
0RD00251621,12/7/2024,P0075,S080,C038629,2,4.06,0,8.12,4.85,3.27
0RD00251634,12/16/2024,P0016,S051,C027244,4,9.59,0,38.36,23.13,15.23
0RD00251684,12/21/2024,P0198,S064,C025494,4,5.97,0,23.88,14.69,9.19
0RD00251707,12/22/2024,P0097,S074,C003441,1,10.25,0.1,9.22,5.16,4.07
0RD00251717,12/8/2024,P0176,S069,C015123,4,3.35,0,13.4,8.96,4.44
0RD00251725,12/13/2024,P0122,S068,C035089,3,7.16,0,21.48,11.6,9.88
0RD00251758,12/27/2024,P0039,S091,C007560,2,7.13,0,14.26,9.56,4.7
0RD00251795,12/19/2024,P0192,S040,C047750,3,5.05,0.15,12.88,8.43,4.45
0RD00251809,12/4/2024,P0058,S066,C021198,5,4.58,0,22.9,15.79,7.11
0RD00251837,12/9/2024,P0156,S083,C022503,3,8.8,0,26.4,15.95,10.45
0RD00251865,12/27/2024,P0043,S038,C018729,2,5.91,0.1,10.64,5.35,5.28
0RD00251916,12/12/2024,P0111,S012,C043146,2,3.54,0,7.08,4.79,2.29
0RD00251964,12/29/2024,P0095,S028,C002447,5,6.38,0.15,27.11,17.06,10.06
0RD00251972,12/3/2024,P0034,S071,C025514,5,13.22,0,66.1,45.87,20.23
0RD00251978,12/13/2024,P0108,S064,C020262,1,3.67,0,3.67,2.46,1.21
0RD00252018,12/25/2024,P0055,S005,C026829,3,6.35,0,19.05,12.36,6.69
0RD00252061,12/9/2024,P0175,S033,C016064,2,4.08,0,8.16,5.11,3.05
0RD00252075,12/9/2024,P0140,S010,C003338,5,4.42,0.15,18.79,9.72,9.07
0RD00252077,12/26/2024,P0149,S076,C001781,1,5.91,0.1,5.32,3.37,1.94
0RD00252097,12/26/2024,P0190,S025,C035369,5,3.54,0.1,15.93,8.9,7.03
0RD00252134,12/6/2024,P0047,S049,C014755,1,8.32,0.1,7.49,4.36,3.12
0RD00252135,12/30/2024,P0051,S006,C017981,4,4.35,0,17.4,11.33,6.07
0RD00252176,12/5/2024,P0128,S005,C006073,1,12.1,0.15,10.29,6.87,3.42
0RD00252185,12/17/2024,P0192,S003,C019012,4,5.68,0,22.72,12.4,10.32
0RD00252198,12/20/2024,P0172,S056,C034267,2,6.21,0,12.42,6.9,5.52
0RD00252208,12/27/2024,P0037,S037,C020308,4,14.25,0,57,34.22,22.78
0RD00252247,12/23/2024,P0182,S078,C024270,5,5.49,0.2,21.96,12.12,9.84
0RD00252255,12/5/2024,P0151,S036,C004398,1,14.63,0,14.63,10.19,4.44
0RD00252259,12/31/2024,P0129,S048,C016562,3,11.85,0.2,28.44,17.55,10.89
0RD00252287,12/13/2024,P0096,S023,C045405,1,11.22,0,11.22,7.07,4.15
0RD00252352,12/29/2024,P0128,S008,C013395,4,8.01,0.2,25.63,16.34,9.29
0RD00252391,12/24/2024,P0091,S082,C027910,2,6.46,0,12.92,8.63,4.29
0RD00252392,12/5/2024,P0125,S060,C047803,3,13.56,0,40.68,25.38,15.3
0RD00252413,12/4/2024,P0089,S083,C030380,1,5.72,0,5.72,3.78,1.94
0RD00252416,12/25/2024,P0067,S041,C044390,3,6.59,0,19.77,13.83,5.94
0RD00252478,12/11/2024,P0022,S061,C037956,3,14.52,0,43.56,23.21,20.35
0RD00252494,12/7/2024,P0089,S075,C005302,3,11.93,0.2,28.63,19.78,8.85
0RD00252499,12/4/2024,P0122,S050,C012916,5,5.08,0.1,22.86,14.88,7.98
0RD00252541,12/17/2024,P0054,S021,C023387,2,9.91,0.1,17.84,11.01,6.83
0RD00252579,12/4/2024,P0147,S004,C009816,4,7.98,0.2,25.54,17.2,8.34
0RD00252588,12/14/2024,P0087,S008,C027983,4,4.25,0,17,8.87,8.13
0RD00252594,12/9/2024,P0044,S059,C034174,4,11.08,0,44.32,23.49,20.83
0RD00252620,12/29/2024,P0165,S064,C023039,3,9.16,0.1,24.73,12.55,12.18
0RD00252658,12/2/2024,P0070,S024,C040223,2,10.87,0,21.74,13.63,8.11
0RD00252686,12/2/2024,P0146,S063,C010171,3,5.14,0.1,13.88,8.94,4.94
0RD00252699,12/27/2024,P0189,S001,C007679,3,8.31,0.1,22.44,13.09,9.35
0RD00252753,12/6/2024,P0088,S028,C033626,5,13.06,0.2,52.24,29.04,23.2
0RD00252785,12/10/2024,P0017,S057,C021976,5,3.77,0,18.85,9.78,9.07
0RD00252804,12/25/2024,P0119,S021,C004447,5,9.91,0,49.55,26.12,23.43
0RD00252819,12/20/2024,P0142,S029,C008914,3,13.86,0,41.58,26.75,14.83
0RD00252928,12/28/2024,P0090,S001,C018317,2,11.26,0,22.52,15.68,6.84
0RD00252943,12/4/2024,P0104,S061,C012674,3,3.26,0.15,8.31,4.23,4.08
0RD00252950,12/30/2024,P0107,S008,C028898,5,4.11,0.15,17.47,9.17,8.3
0RD00252968,12/4/2024,P0083,S018,C015259,3,4.41,0,13.23,6.72,6.51
0RD00253036,12/10/2024,P0091,S063,C029362,3,14.05,0.2,33.72,20.41,13.31
0RD00253047,12/8/2024,P0187,S015,C005318,4,5.5,0.1,19.8,13.17,6.63
0RD00253097,12/6/2024,P0131,S085,C026730,2,4.47,0,8.94,5.25,3.69
0RD00253107,12/7/2024,P0031,S054,C010233,3,11.57,0,34.71,23.4,11.31
0RD00253149,12/27/2024,P0189,S010,C015983,4,11.87,0,47.48,25.15,22.33
0RD00253152,12/11/2024,P0199,S002,C018277,3,12.25,0,36.75,24.17,12.58
0RD00253161,12/7/2024,P0107,S056,C037184,5,5.88,0,29.4,15.02,14.38
0RD00253164,12/12/2024,P0054,S039,C023147,4,6.54,0,26.16,16.79,9.37
0RD00253169,12/30/2024,P0123,S065,C045116,2,14.26,0.1,25.67,12.99,12.68
0RD00253201,12/12/2024,P0020,S085,C036499,1,6.17,0,6.17,3.46,2.71
0RD00253202,12/21/2024,P0146,S095,C010200,1,8.18,0,8.18,4.6,3.58
0RD00253237,12/7/2024,P0173,S037,C002417,4,3.71,0.15,12.61,6.84,5.78
0RD00253243,12/11/2024,P0013,S084,C042487,3,6.31,0,18.93,11.53,7.4
0RD00253250,12/17/2024,P0151,S068,C046543,1,4.67,0,4.67,2.68,1.99
0RD00253295,12/10/2024,P0021,S047,C024834,2,12.22,0,24.44,15.43,9.01
0RD00253319,12/2/2024,P0012,S070,C040594,2,5.14,0,10.28,6.04,4.24
0RD00253333,12/5/2024,P0065,S006,C031601,2,14.4,0.15,24.48,16.66,7.82
0RD00253347,12/28/2024,P0064,S048,C009111,1,3.94,0.15,3.35,2.08,1.27
0RD00253365,12/28/2024,P0201,S032,C048123,4,9.41,0,37.64,25.7,11.94
0RD00253382,12/20/2024,P0143,S055,C042906,3,11.67,0,35.01,19.71,15.3
0RD00253401,12/26/2024,P0014,S023,C027916,3,10.03,0,30.09,17.91,12.18
0RD00253423,12/7/2024,P0190,S007,C008777,5,9.49,0,47.45,30.08,17.37
0RD00253433,12/30/2024,P0186,S072,C038032,2,12.34,0,24.68,15.4,9.28
0RD00253440,12/10/2024,P0168,S028,C036968,3,14.2,0,42.6,23.47,19.13
0RD00253444,12/23/2024,P0019,S071,C007553,2,13.5,0,27,18.43,8.57
0RD00253453,12/8/2024,P0000,S039,C037280,1,10.1,0,10.1,5.61,4.49
0RD00253462,12/10/2024,P0006,S005,C018119,4,6.47,0,25.88,15.59,10.29
0RD00253491,12/9/2024,P0035,S012,C038644,2,6.51,0,13.02,8.77,4.25
0RD00253523,12/21/2024,P0182,S097,C019193,3,3.21,0,9.63,5.17,4.46
0RD00253578,12/3/2024,P0091,S029,C012724,5,9.08,0,45.4,30.62,14.78
0RD00253579,12/12/2024,P0177,S071,C049583,2,13.36,0,26.72,15.66,11.06
0RD00253623,12/25/2024,P0154,S080,C049204,5,10.59,0.15,45.01,30.23,14.78
0RD00253630,12/27/2024,P0171,S049,C039536,2,14.85,0.1,26.73,17.96,8.77
0RD00253646,12/27/2024,P0067,S002,C034455,2,6.16,0.15,10.47,6.95,3.52
0RD00253667,12/23/2024,P0187,S098,C049255,1,3.27,0,3.27,1.72,1.55
0RD00253702,12/19/2024,P0170,S064,C042400,5,4.31,0,21.55,13.66,7.89
0RD00253810,12/11/2024,P0057,S008,C018179,3,12.87,0,38.61,21.94,16.67
0RD00253818,12/15/2024,P0155,S017,C041480,3,3.17,0,9.51,5.38,4.13
0RD00253857,12/29/2024,P0024,S039,C017727,5,11.09,0.2,44.36,22.61,21.75
0RD00253896,12/22/2024,P0138,S030,C042694,1,6.19,0,6.19,3.11,3.08
0RD00253929,12/27/2024,P0055,S061,C005732,4,10.6,0,42.4,27.71,14.69
0RD00253938,12/2/2024,P0067,S097,C040717,3,9.75,0,29.25,18.99,10.26
0RD00253985,12/21/2024,P0011,S093,C049045,1,5.86,0,5.86,3.17,2.69
0RD00253993,12/19/2024,P0100,S012,C041831,3,9.71,0,29.13,16.28,12.85
0RD00254009,12/3/2024,P0037,S093,C019841,2,3.58,0.1,6.44,4.2,2.25
0RD00254011,12/22/2024,P0164,S002,C029015,4,5.22,0,20.88,14.27,6.61
0RD00254056,12/29/2024,P0029,S035,C032900,4,14.73,0,58.92,36.77,22.15
0RD00254068,12/22/2024,P0145,S026,C023141,4,3.43,0,13.72,6.9,6.82
0RD00254075,12/31/2024,P0040,S007,C029624,1,11.4,0,11.4,6.71,4.69
0RD00254112,12/14/2024,P0025,S088,C014292,2,14.76,0,29.52,14.87,14.65
0RD00254118,12/1/2024,P0013,S028,C040991,5,7.41,0,37.05,20.72,16.33
0RD00254165,12/30/2024,P0070,S063,C014939,2,14.24,0,28.48,16.12,12.36
0RD00254173,12/3/2024,P0034,S085,C006196,5,4.39,0.15,18.66,11.18,7.48
0RD00254175,12/29/2024,P0152,S093,C035517,3,3.5,0.1,9.45,6.46,2.99
0RD00254251,12/10/2024,P0040,S093,C031726,1,6.07,0.15,5.16,3.44,1.72
0RD00254252,12/2/2024,P0133,S060,C034093,2,10.7,0,21.4,11.88,9.52
0RD00254269,12/25/2024,P0153,S042,C036615,3,12.36,0.1,33.37,22.55,10.82
0RD00254278,12/23/2024,P0131,S065,C028091,2,10.19,0.15,17.32,11.33,5.99
0RD00254406,12/6/2024,P0099,S097,C010926,1,9.16,0.15,7.79,4.6,3.18
0RD00254456,12/6/2024,P0086,S097,C014213,4,9.92,0,39.68,23.32,16.36
0RD00254485,12/1/2024,P0072,S077,C015550,3,13.92,0.2,33.41,23.32,10.09
0RD00254521,12/26/2024,P0165,S083,C028967,1,6.74,0.15,5.73,3.86,1.87
0RD00254522,12/13/2024,P0050,S008,C009137,3,10.19,0,30.57,20.62,9.95
0RD00254530,12/10/2024,P0085,S047,C011813,5,8.42,0,42.1,21.84,20.26
0RD00254534,12/6/2024,P0105,S095,C036758,2,13.82,0,27.64,15.1,12.54
0RD00254556,12/25/2024,P0122,S053,C047697,4,10.05,0,40.2,27.94,12.26
0RD00254564,12/18/2024,P0058,S031,C044663,3,8.01,0.1,21.63,11.72,9.91
0RD00254576,12/28/2024,P0002,S091,C017284,5,10.03,0.2,40.12,27.26,12.86
0RD00254597,12/18/2024,P0058,S012,C024931,2,6.15,0,12.3,6.5,5.8
0RD00254600,12/15/2024,P0194,S084,C028028,3,6.42,0.15,16.37,8.7,7.67
0RD00254605,12/19/2024,P0019,S051,C020565,1,13.75,0,13.75,8.9,4.85
0RD00254703,12/12/2024,P0047,S048,C020024,1,6.5,0,6.5,3.91,2.59
0RD00254810,12/10/2024,P0095,S022,C009838,5,13.63,0,68.15,40.59,27.56
0RD00254865,12/23/2024,P0136,S070,C017832,1,10.59,0.2,8.47,4.62,3.86
0RD00254904,12/14/2024,P0056,S029,C041823,3,8.37,0,25.11,16.18,8.93
0RD00254910,12/13/2024,P0072,S066,C000201,2,4.23,0.1,7.61,4.97,2.64
0RD00254928,12/16/2024,P0029,S022,C046351,3,13.01,0.15,33.18,19.46,13.71
0RD00254947,12/16/2024,P0147,S031,C041569,4,12.17,0,48.68,32.13,16.55
0RD00254953,12/30/2024,P0185,S069,C002938,1,6.97,0,6.97,4.4,2.57
0RD00254958,12/24/2024,P0181,S065,C031016,2,6.57,0.1,11.83,7.12,4.7
0RD00254990,12/5/2024,P0121,S088,C031866,4,11.4,0.1,41.04,20.97,20.07
0RD00255013,12/12/2024,P0029,S089,C013115,3,5.52,0,16.56,11.5,5.06
0RD00255045,12/23/2024,P0131,S009,C030665,3,3.16,0.15,8.06,4.37,3.69
0RD00255059,12/1/2024,P0008,S097,C008305,5,11.14,0.1,50.13,28.12,22.01
0RD00255062,12/25/2024,P0143,S096,C003488,5,6.99,0.2,27.96,15.11,12.85
0RD00255074,12/28/2024,P0118,S085,C040241,2,12.5,0,25,15.83,9.17
0RD00255076,12/24/2024,P0032,S053,C015767,1,6.19,0,6.19,3.63,2.56
0RD00255108,12/12/2024,P0046,S088,C033227,2,13.96,0,27.92,16.93,10.99
0RD00255111,12/19/2024,P0055,S097,C045542,4,7.49,0,29.96,19.56,10.4
0RD00255113,12/28/2024,P0200,S084,C013918,3,10.83,0.2,25.99,16.98,9.01
0RD00255130,12/14/2024,P0138,S064,C005164,2,3.77,0,7.54,4.86,2.68
0RD00255166,12/18/2024,P0112,S099,C031097,4,7.19,0,28.76,15.24,13.52
0RD00255175,12/7/2024,P0159,S056,C046960,2,12.9,0,25.8,16.75,9.05
0RD00255180,12/18/2024,P0057,S033,C021050,3,6.52,0.15,16.63,11.09,5.53
0RD00255204,12/26/2024,P0163,S007,C009523,3,3.89,0,11.67,7.06,4.61
0RD00255225,12/30/2024,P0150,S047,C020189,1,12.16,0,12.16,7.36,4.8
0RD00255309,12/2/2024,P0110,S053,C019720,4,7.23,0.1,26.03,15.82,10.21
0RD00255311,12/26/2024,P0161,S072,C013690,1,4.37,0,4.37,2.43,1.94
0RD00255320,12/12/2024,P0047,S035,C042704,1,12.22,0,12.22,7.96,4.26
0RD00255324,12/8/2024,P0153,S008,C008317,2,3.52,0,7.04,3.77,3.27
0RD00255365,12/23/2024,P0071,S034,C009175,4,14.32,0,57.28,30.21,27.07
0RD00255377,12/29/2024,P0076,S006,C034044,2,14.93,0.15,25.38,16.04,9.35
0RD00255392,12/15/2024,P0047,S086,C048237,5,5.85,0,29.25,15.57,13.68
0RD00255474,12/8/2024,P0039,S081,C007330,2,4.61,0.1,8.3,5.58,2.71
0RD00255480,12/26/2024,P0179,S003,C025059,2,6.25,0.2,10,5.2,4.8
0RD00255503,12/18/2024,P0175,S068,C006798,2,4.83,0,9.66,5.94,3.72
0RD00255555,12/27/2024,P0169,S026,C016551,3,13.75,0,41.25,28.37,12.88
0RD00255595,12/12/2024,P0002,S069,C044418,1,14.11,0,14.11,7.2,6.91
0RD00255611,12/28/2024,P0061,S048,C026340,3,3.29,0,9.87,6.28,3.59
0RD00255620,12/9/2024,P0092,S096,C006718,2,11.74,0,23.48,14.4,9.08
0RD00255622,12/6/2024,P0200,S078,C014785,2,12.5,0,25,13.41,11.59
0RD00255632,12/20/2024,P0045,S027,C010696,5,9.9,0,49.5,31.25,18.25
0RD00255635,12/4/2024,P0199,S094,C016926,2,5.84,0,11.68,7.91,3.77
0RD00255641,12/24/2024,P0148,S087,C047744,5,3.27,0,16.35,11.08,5.27
0RD00255729,12/14/2024,P0067,S078,C022037,3,8.74,0,26.22,13.75,12.47
0RD00255731,12/7/2024,P0191,S013,C043767,2,6.16,0.1,11.09,6.06,5.03
0RD00255737,12/9/2024,P0161,S085,C004449,5,6.55,0,32.75,21.84,10.91
0RD00255848,12/1/2024,P0135,S053,C003128,5,12.41,0,62.05,36.57,25.48
0RD00255903,12/17/2024,P0189,S018,C015506,5,8.98,0.2,35.92,18.95,16.97
0RD00255931,12/1/2024,P0192,S036,C010226,1,11.49,0,11.49,6.87,4.62
0RD00255955,12/15/2024,P0072,S007,C047540,1,4.93,0,4.93,3.11,1.82
0RD00255965,12/10/2024,P0142,S021,C022617,5,9.82,0,49.1,27.48,21.62
0RD00255974,12/23/2024,P0057,S005,C036131,2,6.31,0.15,10.73,7.41,3.32
0RD00255987,12/31/2024,P0088,S038,C028085,2,7.72,0.2,12.35,8.08,4.27
0RD00256061,12/17/2024,P0112,S064,C004197,1,12.41,0,12.41,6.98,5.43
0RD00256064,12/30/2024,P0053,S082,C040259,1,11.19,0,11.19,7.3,3.89
0RD00256094,12/20/2024,P0036,S066,C042037,2,8.17,0,16.34,9.14,7.2
0RD00256121,12/23/2024,P0090,S033,C038778,3,5.08,0.1,13.72,7.21,6.51
0RD00256150,12/30/2024,P0099,S059,C031639,2,11.98,0,23.96,13.4,10.56
0RD00256165,12/4/2024,P0110,S068,C043987,4,8.77,0,35.08,19.99,15.09
0RD00256192,12/24/2024,P0178,S036,C024167,4,5.9,0.1,21.24,14.08,7.16
0RD00256203,12/12/2024,P0140,S077,C021952,3,12.21,0,36.63,23.62,13.01
0RD00256232,12/23/2024,P0080,S043,C008921,3,5.95,0,17.85,10.15,7.7
0RD00256261,12/1/2024,P0165,S100,C013947,5,12.86,0,64.3,44.15,20.15
0RD00256267,12/19/2024,P0148,S050,C040364,1,5.09,0.2,4.07,2.18,1.89
0RD00256270,12/4/2024,P0177,S078,C002518,1,4.7,0.2,3.76,2.54,1.22
0RD00256306,12/10/2024,P0050,S063,C023931,1,13.41,0,13.41,7.99,5.42
0RD00256310,12/2/2024,P0192,S088,C024517,3,9.97,0,29.91,19.99,9.92
0RD00256325,12/21/2024,P0023,S032,C007288,3,3.22,0,9.66,5.68,3.98
0RD00256376,12/13/2024,P0160,S007,C005759,3,5.15,0,15.45,10.8,4.65
0RD00256381,12/24/2024,P0114,S077,C000420,1,7.13,0,7.13,4.47,2.66
0RD00256401,12/20/2024,P0096,S053,C030202,2,3.34,0,6.68,4.38,2.3
0RD00256402,12/4/2024,P0050,S030,C038882,5,11.05,0,55.25,35.7,19.55
0RD00256409,12/29/2024,P0025,S043,C005239,2,7.93,0,15.86,9.42,6.44
0RD00256417,12/13/2024,P0077,S099,C048288,5,12.89,0,64.45,37.98,26.47
0RD00256419,12/27/2024,P0181,S060,C021165,1,14.56,0,14.56,8.29,6.27
0RD00256450,12/10/2024,P0058,S015,C036359,4,6.54,0.1,23.54,12.66,10.88
0RD00256454,12/5/2024,P0145,S007,C022662,4,5.02,0.15,17.07,9.48,7.59
0RD00256458,12/2/2024,P0165,S098,C032459,2,8.87,0,17.74,11.96,5.78
0RD00256471,12/19/2024,P0044,S057,C034086,1,3.67,0.15,3.12,1.98,1.14
0RD00256494,12/15/2024,P0190,S070,C023883,4,5.26,0,21.04,14.21,6.83
0RD00256502,12/7/2024,P0079,S032,C039868,4,12.43,0,49.72,26.86,22.86
0RD00256509,12/1/2024,P0042,S071,C007134,3,8.84,0,26.52,15.23,11.29
0RD00256523,12/5/2024,P0022,S070,C004730,4,4.92,0,19.68,10.34,9.34
0RD00256551,12/20/2024,P0154,S035,C026527,1,4.9,0.1,4.41,2.91,1.5
0RD00256588,12/4/2024,P0113,S093,C008725,5,6.68,0,33.4,16.84,16.56
0RD00256591,12/10/2024,P0191,S095,C024953,3,3.85,0.1,10.4,7.15,3.25
0RD00256601,12/20/2024,P0125,S008,C023654,3,5.81,0.15,14.82,8.14,6.68
0RD00256605,12/11/2024,P0170,S071,C018387,4,8,0.2,25.6,15.62,9.98
0RD00256633,12/29/2024,P0040,S066,C033716,2,6.77,0,13.54,7.54,6
0RD00256649,12/2/2024,P0021,S048,C047659,5,13.23,0.2,52.92,33.87,19.05
0RD00256658,12/24/2024,P0073,S057,C044555,1,11.81,0,11.81,7.03,4.78
0RD00256662,12/31/2024,P0168,S066,C041022,3,3.46,0.15,8.82,5.67,3.16
0RD00256687,12/12/2024,P0178,S014,C049056,1,12.16,0,12.16,7.17,4.99
0RD00256752,12/4/2024,P0042,S081,C024992,1,8.56,0,8.56,4.59,3.97
0RD00256755,12/12/2024,P0127,S054,C043573,5,14.06,0.15,59.75,35.28,24.48
0RD00256785,12/15/2024,P0191,S027,C012018,2,11.45,0,22.9,15.25,7.65
0RD00256787,12/10/2024,P0104,S019,C044969,5,14.33,0,71.65,44.79,26.86
0RD00256803,12/31/2024,P0125,S067,C032815,1,3.82,0.1,3.44,2.19,1.24
0RD00256807,12/21/2024,P0105,S086,C005472,4,10.51,0,42.04,21.99,20.05
0RD00256821,12/31/2024,P0006,S073,C029806,5,11.55,0,57.75,31.49,26.26
0RD00256833,12/12/2024,P0090,S050,C032462,5,12.35,0,61.75,32.04,29.71
0RD00256837,12/21/2024,P0043,S052,C047079,3,14.78,0,44.34,30.79,13.55
0RD00256838,12/31/2024,P0075,S062,C046546,1,8.63,0,8.63,4.48,4.15
0RD00256892,12/23/2024,P0151,S057,C048248,3,13.45,0,40.35,20.8,19.55
0RD00256911,12/23/2024,P0091,S018,C021664,5,9.39,0,46.95,31.76,15.19
0RD00256939,12/6/2024,P0102,S097,C012759,3,8.44,0,25.32,15.32,10
0RD00256975,12/29/2024,P0003,S043,C019786,5,4.99,0.15,21.21,13.81,7.39
0RD00256999,12/29/2024,P0140,S019,C025392,1,11.2,0.15,9.52,5.7,3.82
0RD00257012,12/25/2024,P0198,S077,C007259,5,5.4,0,27,15.14,11.86
0RD00257079,12/21/2024,P0124,S066,C038981,2,7.06,0.1,12.71,7.71,5
0RD00257103,12/7/2024,P0185,S054,C021242,3,10.53,0,31.59,16.18,15.41
0RD00257107,12/7/2024,P0143,S097,C004916,2,5.52,0,11.04,7.7,3.34
0RD00257129,12/29/2024,P0019,S027,C047082,2,14.79,0.15,25.14,14.88,10.26
0RD00257133,12/1/2024,P0016,S009,C046798,5,12.69,0.2,50.76,29,21.76
0RD00257157,12/17/2024,P0047,S042,C027830,1,14.38,0,14.38,9.7,4.68
0RD00257169,12/16/2024,P0048,S090,C014956,5,6.02,0.1,27.09,13.89,13.2
0RD00257220,12/3/2024,P0061,S046,C036226,4,10.2,0.1,36.72,19.95,16.77
0RD00257254,12/17/2024,P0184,S098,C024876,1,6.27,0,6.27,3.78,2.49
0RD00257272,12/8/2024,P0139,S080,C003500,5,11.79,0.2,47.16,32.53,14.63
0RD00257294,12/3/2024,P0128,S011,C003694,1,9.98,0.1,8.98,5.75,3.24
0RD00257307,12/27/2024,P0015,S031,C001377,1,8.11,0,8.11,4.81,3.3
0RD00257397,12/27/2024,P0098,S026,C014393,3,11.15,0,33.45,20.91,12.54
0RD00257444,12/25/2024,P0024,S015,C041133,5,8.11,0,40.55,21.45,19.1
0RD00257471,12/23/2024,P0200,S019,C006289,5,8.93,0.1,40.19,23.09,17.09
0RD00257503,12/9/2024,P0033,S066,C028780,1,7.54,0.15,6.41,3.84,2.57
0RD00257506,12/22/2024,P0199,S078,C016395,1,10.06,0.15,8.55,5.35,3.2
0RD00257521,12/25/2024,P0141,S065,C010280,3,4.29,0,12.87,7.32,5.55
0RD00257575,12/14/2024,P0030,S054,C013972,2,3.53,0.2,5.65,3.88,1.77
0RD00257581,12/29/2024,P0156,S080,C043225,3,12.47,0.15,31.8,20.69,11.11
0RD00257594,12/7/2024,P0076,S010,C016128,1,9.52,0.1,8.57,4.46,4.11
0RD00257726,12/4/2024,P0012,S014,C044507,5,10.05,0,50.25,26.07,24.18
0RD00257733,12/6/2024,P0064,S040,C049386,1,10.82,0,10.82,7.05,3.77
0RD00257764,12/2/2024,P0170,S093,C024937,3,9.71,0,29.13,17.25,11.88
0RD00257794,12/31/2024,P0014,S014,C046258,3,6.1,0,18.3,10.89,7.41
0RD00257831,12/24/2024,P0096,S097,C022991,2,7.95,0,15.9,8.9,7
0RD00257856,12/7/2024,P0185,S024,C008684,5,12.82,0.1,57.69,35.52,22.17
0RD00257863,12/20/2024,P0048,S014,C000013,2,5.77,0,11.54,5.98,5.56
0RD00257883,12/20/2024,P0147,S078,C034622,5,11.17,0.15,47.47,25.13,22.34
0RD00257963,12/27/2024,P0106,S088,C031343,4,4.07,0,16.28,9.85,6.43
0RD00257966,12/22/2024,P0173,S043,C032396,5,5.34,0,26.7,18.07,8.63
0RD00257970,12/17/2024,P0122,S040,C028986,1,13.99,0,13.99,9.79,4.2
0RD00257981,12/20/2024,P0082,S004,C004259,3,9.14,0,27.42,18.24,9.18
0RD00258057,12/10/2024,P0149,S095,C039103,3,12.91,0,38.73,24.47,14.26
0RD00258110,12/26/2024,P0128,S077,C029230,4,6.56,0,26.24,16.41,9.83
0RD00258133,12/22/2024,P0101,S095,C002753,5,12.95,0,64.75,41.14,23.61
0RD00258162,12/13/2024,P0077,S046,C003949,2,7.74,0.2,12.38,8.37,4.01
0RD00258165,12/17/2024,P0138,S005,C035155,2,11.16,0,22.32,12.03,10.29
0RD00258186,12/19/2024,P0070,S005,C046569,2,13.14,0,26.28,17.18,9.1
0RD00258223,12/11/2024,P0050,S090,C017223,2,8.56,0,17.12,9.17,7.95
0RD00258237,12/23/2024,P0030,S085,C007707,1,10.2,0,10.2,5.2,5
0RD00258238,12/24/2024,P0001,S073,C016370,5,10.06,0.2,40.24,22.31,17.93
0RD00258241,12/29/2024,P0176,S044,C043604,1,12.91,0,12.91,7.48,5.43
0RD00258257,12/13/2024,P0189,S045,C001786,1,14.94,0.1,13.45,7.94,5.5
0RD00258288,12/22/2024,P0079,S032,C043744,1,4,0,4,2.74,1.26
0RD00258295,12/2/2024,P0065,S016,C022530,3,11.02,0,33.06,22.74,10.32
0RD00258315,12/9/2024,P0201,S006,C003295,4,4.48,0.1,16.13,10.68,5.45
0RD00258323,12/8/2024,P0002,S063,C041022,3,9.62,0,28.86,16.68,12.18
0RD00258329,12/20/2024,P0076,S062,C035199,2,6.31,0,12.62,8.77,3.85
0RD00258344,12/20/2024,P0192,S045,C013943,4,4.09,0,16.36,9.51,6.85
0RD00258349,12/24/2024,P0175,S076,C046656,4,12.62,0.1,45.43,27.69,17.74
0RD00258381,12/5/2024,P0049,S006,C020909,4,12.55,0.15,42.67,21.91,20.76
0RD00258382,12/18/2024,P0088,S095,C010890,1,3.76,0,3.76,2.58,1.18
0RD00258392,12/31/2024,P0138,S035,C017924,5,7.98,0,39.9,20.32,19.58
0RD00258394,12/8/2024,P0081,S003,C043316,4,10.44,0,41.76,23.5,18.26
0RD00258395,12/30/2024,P0118,S060,C024165,5,9.95,0.1,44.77,26.66,18.11
0RD00258412,12/4/2024,P0009,S098,C015130,5,6.93,0.15,29.45,16,13.46
0RD00258433,12/11/2024,P0134,S041,C017178,2,9.98,0.2,15.97,9.03,6.94
0RD00258458,12/18/2024,P0012,S039,C030243,5,11.52,0.15,48.96,28.89,20.07
0RD00258487,12/9/2024,P0014,S092,C039271,4,11.15,0.2,35.68,19.68,16
0RD00258520,12/29/2024,P0025,S017,C045794,4,13.22,0,52.88,27.82,25.06
0RD00258530,12/16/2024,P0045,S035,C018221,3,9.08,0,27.24,15.59,11.65
0RD00258653,12/18/2024,P0048,S052,C041913,5,8,0.2,32,17.79,14.21
0RD00258694,12/1/2024,P0011,S074,C045410,2,12.69,0,25.38,13.27,12.11
0RD00258712,12/1/2024,P0057,S083,C047488,4,4.07,0.2,13.02,7.57,5.45
0RD00258733,12/1/2024,P0113,S019,C036835,3,8.03,0,24.09,12.82,11.27
0RD00258808,12/18/2024,P0113,S025,C008375,1,7.85,0,7.85,5.11,2.74
